"('TimeGMT', <class 'str'>, None, 30, 30, 3, True)","('date', <class 'datetime.date'>, None, 10, 10, 0, True)","('SourceSystemId', <class 'int'>, None, 19, 19, 0, True)","('DbAddr', <class 'int'>, None, 19, 19, 0, True)","('DbName', <class 'str'>, None, 80, 80, 0, True)","('EValue', <class 'float'>, None, 53, 53, 0, True)","('Year', <class 'str'>, None, 1024, 1024, 0, True)","('Month', <class 'str'>, None, 1024, 1024, 0, True)","('Day', <class 'str'>, None, 1024, 1024, 0, True)"
2024-01-01 07:05:00+00:00,2024-01-01,2,7456,Default Name,9.533601760864258,2024,1,1
2024-01-01 08:20:00+00:00,2024-01-01,2,7456,Default Name,9.886248588562012,2024,1,1
2024-01-01 07:56:00+00:00,2024-01-01,2,7456,Default Name,9.891674041748047,2024,1,1
2024-01-01 17:50:00+00:00,2024-01-01,2,7456,Default Name,9.557111740112305,2024,1,1
2024-01-01 16:44:00+00:00,2024-01-01,2,7456,Default Name,9.615885734558105,2024,1,1
2024-01-01 09:46:00+00:00,2024-01-01,2,7456,Default Name,9.959490776062012,2024,1,1
2024-01-01 06:15:00+00:00,2024-01-01,2,7456,Default Name,10.02549934387207,2024,1,1
2024-01-01 09:32:00+00:00,2024-01-01,2,7456,Default Name,9.872685432434082,2024,1,1
2024-01-01 00:33:00+00:00,2024-01-01,2,7456,Default Name,10.070710182189941,2024,1,1
2024-01-01 02:02:00+00:00,2024-01-01,2,7456,Default Name,9.982096672058105,2024,1,1
2024-01-01 18:29:00+00:00,2024-01-01,2,7456,Default Name,9.168294906616211,2024,1,1
2024-01-01 07:58:00+00:00,2024-01-01,2,7456,Default Name,10.001989364624023,2024,1,1
2024-01-01 06:19:00+00:00,2024-01-01,2,7456,Default Name,9.573387145996094,2024,1,1
2024-01-01 14:04:00+00:00,2024-01-01,2,7456,Default Name,9.915184020996094,2024,1,1
2024-01-01 03:31:00+00:00,2024-01-01,2,7456,Default Name,9.603225708007812,2024,1,1
2024-01-01 17:55:00+00:00,2024-01-01,2,7456,Default Name,9.327438354492188,2024,1,1
2024-01-01 12:03:00+00:00,2024-01-01,2,7456,Default Name,9.896194458007812,2024,1,1
2024-01-01 23:11:00+00:00,2024-01-01,2,7456,Default Name,9.017288208007812,2024,1,1
2024-01-01 19:16:00+00:00,2024-01-01,2,7456,Default Name,9.707212448120117,2024,1,1
2024-01-01 13:16:00+00:00,2024-01-01,2,7456,Default Name,9.869972229003906,2024,1,1
2024-01-01 23:07:00+00:00,2024-01-01,2,7456,Default Name,9.185474395751953,2024,1,1
2024-01-01 17:51:00+00:00,2024-01-01,2,7456,Default Name,9.744285583496094,2024,1,1
2024-01-01 13:01:00+00:00,2024-01-01,2,7456,Default Name,9.46668815612793,2024,1,1
2024-01-01 10:14:00+00:00,2024-01-01,2,7456,Default Name,9.848271369934082,2024,1,1
2024-01-01 09:53:00+00:00,2024-01-01,2,7456,Default Name,9.451316833496094,2024,1,1
2024-01-01 21:27:00+00:00,2024-01-01,2,7456,Default Name,9.67013931274414,2024,1,1
2024-01-01 19:56:00+00:00,2024-01-01,2,7456,Default Name,9.528175354003906,2024,1,1
2024-01-01 07:38:00+00:00,2024-01-01,2,7456,Default Name,9.898003578186035,2024,1,1
2024-01-01 22:54:00+00:00,2024-01-01,2,7456,Default Name,9.21983528137207,2024,1,1
2024-01-01 12:31:00+00:00,2024-01-01,2,7456,Default Name,9.500144958496094,2024,1,1
2024-01-01 13:26:00+00:00,2024-01-01,2,7456,Default Name,9.7849760055542,2024,1,1
2024-01-01 08:04:00+00:00,2024-01-01,2,7456,Default Name,10.051721572875977,2024,1,1
2024-01-01 21:17:00+00:00,2024-01-01,2,7456,Default Name,9.12217903137207,2024,1,1
2024-01-01 08:05:00+00:00,2024-01-01,2,7456,Default Name,9.548973083496094,2024,1,1
2024-01-01 22:16:00+00:00,2024-01-01,2,7456,Default Name,9.631258010864258,2024,1,1
2024-01-01 15:04:00+00:00,2024-01-01,2,7456,Default Name,9.84375,2024,1,1
2024-01-01 04:58:00+00:00,2024-01-01,2,7456,Default Name,10.086082458496094,2024,1,1
2024-01-01 22:30:00+00:00,2024-01-01,2,7456,Default Name,9.2578125,2024,1,1
2024-01-01 08:25:00+00:00,2024-01-01,2,7456,Default Name,9.571578979492188,2024,1,1
2024-01-01 08:23:00+00:00,2024-01-01,2,7456,Default Name,9.50466537475586,2024,1,1
2024-01-01 23:39:00+00:00,2024-01-01,2,7456,Default Name,9.656576156616211,2024,1,1
2024-01-01 06:39:00+00:00,2024-01-01,2,7456,Default Name,10.031828880310059,2024,1,1
2024-01-01 08:16:00+00:00,2024-01-01,2,7456,Default Name,9.991138458251953,2024,1,1
2024-01-01 13:48:00+00:00,2024-01-01,2,7456,Default Name,9.445891380310059,2024,1,1
